Date and Time,Temperature [°C],Humidity [%RH],Wind Speed [m/s],Gust Speed [m/s],Wind Direction,Rain [mm],Battery Status
2023-10-04 22:05:24.418009,14.5,67,2.7,3.4,NW,17.1,OK
2023-10-04 22:06:12.088588,14.5,67,3.0,4.4,NNW,17.1,OK
2023-10-04 22:06:12.596754,14.5,67,3.0,4.4,NNW,17.1,OK
2023-10-04 22:07:00.423600,14.5,67,3.4,4.4,NW,17.1,OK
2023-10-04 22:07:48.089243,14.5,67,2.0,2.7,NNW,17.1,OK
2023-10-04 22:08:36.375001,14.5,66,2.7,3.7,N,17.1,OK
2023-10-04 22:09:24.086722,14.5,66,3.0,3.7,NW,17.1,OK
2023-10-04 22:09:24.594867,14.5,66,3.0,3.7,NW,17.1,OK
2023-10-04 22:10:12.251543,14.5,66,1.7,2.7,NNW,17.1,OK
2023-10-04 22:11:00.553378,14.5,66,2.7,3.0,NW,17.1,OK
2023-10-04 22:12:36.083767,14.6,66,2.7,3.0,NW,17.1,OK
2023-10-04 22:13:24.209581,14.6,66,1.3,1.7,NW,17.1,OK
2023-10-04 22:14:12.082374,14.6,66,2.0,3.0,NW,17.1,OK
2023-10-04 22:15:00.333241,14.6,66,1.7,2.7,NW,17.1,OK
2023-10-04 22:15:48.082982,14.6,66,1.3,2.0,W,17.1,OK
2023-10-04 22:16:36.223627,14.5,66,1.7,2.3,NW,17.1,OK
2023-10-04 22:17:24.080515,14.5,66,2.3,3.4,NW,17.1,OK
2023-10-04 22:17:24.585561,14.5,66,2.3,3.4,NW,17.1,OK
2023-10-04 22:18:12.234326,14.5,66,2.0,3.0,NW,17.1,OK
2023-10-04 22:19:00.083106,14.5,66,1.7,3.0,N,17.1,OK
2023-10-04 22:19:48.380688,14.5,66,1.3,2.0,NW,17.1,OK
2023-10-04 22:20:36.078419,14.5,66,2.7,3.7,W,17.1,OK
2023-10-04 22:20:36.619628,14.5,66,2.7,3.7,W,17.1,OK
2023-10-04 22:21:24.369250,14.5,65,2.3,3.0,NE,17.1,OK
2023-10-04 22:22:12.076166,14.5,65,2.0,2.7,NW,17.1,OK
2023-10-04 22:22:12.599134,14.5,65,2.0,2.7,NW,17.1,OK
2023-10-04 22:23:00.334977,14.5,65,1.7,2.3,NE,17.1,OK
2023-10-04 22:23:48.075393,14.5,65,2.7,3.4,NW,17.1,OK
2023-10-04 22:23:48.630655,14.5,65,2.7,3.4,NW,17.1,OK
2023-10-04 22:24:36.336217,14.5,65,2.7,3.4,N,17.1,OK
2023-10-04 22:25:24.072144,14.5,65,2.7,3.7,N,17.1,OK
2023-10-04 22:27:00.584657,14.6,65,3.0,4.0,N,17.1,OK
2023-10-04 22:27:48.115348,14.6,65,3.4,4.0,N,17.1,OK
2023-10-04 22:29:24.327962,14.6,64,2.0,3.0,NNW,17.1,OK
2023-10-04 22:30:12.068569,14.6,64,2.7,3.7,N,17.1,OK
2023-10-04 22:31:00.361437,14.6,64,2.7,3.7,W,17.1,OK
2023-10-04 22:31:48.066093,14.6,64,1.3,2.0,NW,17.1,OK
2023-10-04 22:32:36.326885,14.6,64,2.0,3.0,NW,17.1,OK
2023-10-04 22:33:24.058644,14.6,64,2.3,3.0,NW,17.1,OK
2023-10-04 22:33:24.613719,14.6,64,2.3,3.0,NW,17.1,OK
2023-10-04 22:34:12.268348,14.6,64,3.0,3.7,SW,17.1,OK
2023-10-04 22:35:00.063290,14.6,64,2.7,3.7,N,17.1,OK
2023-10-04 22:35:00.619227,14.6,64,2.7,3.7,N,17.1,OK
2023-10-04 22:35:48.366112,14.5,64,3.7,5.1,NW,17.1,OK
2023-10-04 22:36:36.061600,14.5,64,3.0,4.4,N,17.1,OK
2023-10-04 22:37:24.501481,14.5,64,3.7,4.4,NE,17.1,OK
2023-10-04 22:38:12.052281,14.5,64,1.0,1.7,NW,17.1,OK
2023-10-04 22:39:00.125159,14.5,64,2.7,3.0,NW,17.1,OK
2023-10-04 22:39:48.055951,14.5,64,2.7,3.0,W,17.1,OK
2023-10-04 22:39:48.595003,14.5,64,2.7,3.0,W,17.1,OK
2023-10-04 22:40:36.318572,14.4,64,1.7,2.7,ENE,17.1,OK
2023-10-04 22:41:24.551551,14.4,65,2.0,2.7,N,17.1,OK
2023-10-04 22:43:00.047052,14.4,65,2.0,3.0,NW,17.1,OK
2023-10-04 22:43:48.232677,14.4,64,1.7,2.0,N,17.1,OK
2023-10-04 22:44:36.049429,14.4,65,1.3,2.0,N,17.1,OK
2023-10-04 22:45:24.348288,14.4,65,2.0,2.7,NW,17.1,OK
2023-10-04 22:46:12.041102,14.3,65,2.0,2.7,NNW,17.1,OK
2023-10-04 22:46:12.552112,14.3,65,2.0,2.7,NNW,17.1,OK
2023-10-04 22:47:00.465012,14.3,65,2.0,2.7,WNW,17.1,OK
2023-10-04 22:47:48.041777,14.3,65,1.0,1.3,NW,17.1,OK
2023-10-04 22:47:48.683770,14.3,65,1.0,1.3,NW,17.1,OK
2023-10-04 22:48:36.452231,14.3,65,0.6,1.0,WNW,17.1,OK
2023-10-04 22:49:24.039067,14.3,65,0.6,1.3,NW,17.1,OK
2023-10-04 22:50:12.459918,14.3,65,1.7,2.3,N,17.1,OK
2023-10-04 22:51:00.039809,14.2,65,1.3,2.0,S,17.1,OK
2023-10-04 22:51:00.543701,14.2,65,1.3,2.0,S,17.1,OK
2023-10-04 22:51:48.443291,14.2,65,1.3,2.0,W,17.1,OK
2023-10-04 22:52:36.035283,14.2,65,1.7,2.3,NW,17.1,OK
2023-10-04 22:52:36.667356,14.2,65,1.7,2.3,NW,17.1,OK
2023-10-04 22:53:24.414164,14.2,65,2.0,2.7,NE,17.1,OK
2023-10-04 22:54:12.033822,14.2,65,1.7,2.3,NW,17.1,OK
2023-10-04 22:54:12.659869,14.2,65,1.7,2.3,NW,17.1,OK
2023-10-04 22:55:00.430569,14.2,65,1.0,1.3,W,17.1,OK
2023-10-04 22:55:48.035453,14.2,65,1.0,1.7,N,17.1,OK
2023-10-04 22:55:48.655212,14.2,65,1.0,1.7,N,17.1,OK
2023-10-04 22:57:24.029903,14.1,66,1.3,2.0,NNW,17.1,OK
2023-10-04 22:58:12.141492,14.1,66,0.6,1.3,W,17.1,OK
2023-10-04 22:59:00.034313,14.1,66,1.7,2.7,N,17.1,OK
2023-10-04 22:59:48.250167,14.1,66,2.3,3.4,NW,17.1,OK
2023-10-04 23:00:36.028957,14.1,66,2.7,3.4,N,17.1,OK
2023-10-04 23:01:24.362648,14.1,66,2.0,2.7,N,17.1,OK
2023-10-04 23:02:12.028345,14.0,66,1.3,1.7,NE,17.1,OK
2023-10-04 23:02:12.672460,14.0,66,1.3,1.7,NE,17.1,OK
2023-10-04 23:03:48.019847,14.1,65,1.7,2.3,NNW,17.1,OK
2023-10-04 23:03:48.617913,14.1,65,1.7,2.3,NNW,17.1,OK
2023-10-04 23:04:36.345597,14.0,65,1.3,2.0,ESE,17.1,OK
2023-10-04 23:05:24.024535,14.0,65,2.0,2.7,NW,17.1,OK
2023-10-04 23:05:24.637508,14.0,65,2.0,2.7,NW,17.1,OK
2023-10-04 23:06:12.425148,14.0,65,2.3,3.0,SW,17.1,OK
2023-10-04 23:07:00.020968,14.1,65,1.0,1.7,NW,17.1,OK
2023-10-04 23:07:00.646007,14.1,65,1.0,1.7,NW,17.1,OK
2023-10-04 23:07:48.424521,14.0,65,3.4,4.0,NNW,17.1,OK
2023-10-04 23:08:36.016549,14.1,65,2.0,3.0,NE,17.1,OK
2023-10-04 23:08:36.627545,14.1,65,2.0,3.0,NE,17.1,OK
2023-10-04 23:09:24.412334,14.0,65,1.3,2.7,N,17.1,OK
2023-10-04 23:10:12.020936,14.0,65,1.3,2.0,N,17.1,OK
2023-10-04 23:10:12.568128,14.0,65,1.3,2.0,N,17.1,OK
2023-10-04 23:11:48.518561,14.0,65,2.0,3.0,N,17.1,OK
2023-10-04 23:12:36.048506,14.0,65,2.0,3.0,WSW,17.1,OK
2023-10-04 23:13:24.010293,14.0,65,1.0,1.7,NNW,17.1,OK
2023-10-04 23:14:12.260928,14.0,65,2.0,2.7,NNW,17.1,OK
2023-10-04 23:15:00.006850,14.0,65,2.0,3.4,NNW,17.1,OK
2023-10-04 23:15:48.432552,14.0,65,1.3,2.0,N,17.1,OK
2023-10-04 23:16:36.009283,14.0,65,1.7,2.3,S,17.1,OK
2023-10-04 23:16:36.579385,14.0,65,1.7,2.3,S,17.1,OK
2023-10-04 23:17:24.372042,14.0,65,1.0,1.7,NW,17.1,OK
2023-10-04 23:18:12.003770,14.0,66,2.0,3.0,WSW,17.1,OK
2023-10-04 23:18:12.552944,14.0,66,2.0,3.0,WSW,17.1,OK
2023-10-04 23:19:00.400600,14.0,66,1.7,3.0,N,17.1,OK
2023-10-04 23:19:48.007399,14.0,66,1.7,2.3,N,17.1,OK
2023-10-04 23:20:36.259006,13.9,66,1.3,2.0,E,17.1,OK
2023-10-04 23:21:24.004004,13.9,66,1.3,1.7,SW,17.1,OK
2023-10-04 23:21:24.561963,13.9,66,1.3,1.7,SW,17.1,OK
2023-10-04 23:22:12.287638,13.9,66,2.0,2.7,N,17.1,OK
2023-10-04 23:23:00.005575,13.9,66,1.7,2.7,NW,17.1,OK
2023-10-04 23:23:00.650509,13.9,66,1.7,2.7,NW,17.1,OK
2023-10-04 23:23:48.407339,13.9,66,2.0,2.7,NNW,17.1,OK
2023-10-04 23:24:35.997092,13.9,66,3.0,4.0,NNW,17.1,OK
2023-10-04 23:24:36.634007,13.9,66,3.0,4.0,NNW,17.1,OK
2023-10-04 23:25:24.421779,13.9,66,2.7,3.4,NW,17.1,OK
2023-10-04 23:26:12.571585,13.9,66,1.7,2.7,NW,17.1,OK
2023-10-04 23:27:47.995084,13.9,66,3.0,4.0,SW,17.1,OK
2023-10-04 23:28:36.169977,13.9,66,2.0,2.3,N,17.1,OK
2023-10-04 23:29:23.997565,13.9,66,2.0,2.7,S,17.1,OK
2023-10-04 23:30:12.382312,13.9,66,1.7,2.7,N,17.1,OK
2023-10-04 23:30:59.993216,13.9,66,2.0,2.7,N,17.1,OK
2023-10-04 23:31:48.347885,13.9,66,1.7,2.7,N,17.1,OK
2023-10-04 23:32:35.989747,13.9,66,2.0,2.3,NW,17.1,OK
2023-10-04 23:33:24.196431,13.9,66,2.0,2.7,N,17.1,OK
2023-10-04 23:34:11.991230,13.9,66,1.3,2.3,N,17.1,OK
2023-10-04 23:34:12.615374,13.9,66,1.3,2.3,N,17.1,OK
2023-10-04 23:35:00.320144,13.9,66,1.3,2.3,NW,17.1,OK
2023-10-04 23:35:47.985695,13.9,66,1.7,2.3,W,17.1,OK
2023-10-04 23:35:48.569626,13.9,66,1.7,2.3,W,17.1,OK
2023-10-04 23:36:36.388401,13.9,66,0.6,1.3,N,17.1,OK
2023-10-04 23:37:23.982203,13.9,66,0.6,1.0,NW,17.1,OK
2023-10-04 23:38:12.282120,13.9,66,0.3,0.6,NW,17.1,OK
2023-10-04 23:38:59.980870,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:39:00.544899,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:39:48.347565,13.9,66,1.0,1.3,N,17.1,OK
2023-10-04 23:40:35.978404,13.9,66,1.3,2.3,W,17.1,OK
2023-10-04 23:40:36.554312,13.9,66,1.3,2.3,W,17.1,OK
2023-10-04 23:42:11.969759,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:42:12.563865,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:43:00.075539,13.9,66,1.3,2.0,NNE,17.1,OK
2023-10-04 23:43:47.976438,13.9,66,0.6,1.0,NW,17.1,OK
2023-10-04 23:44:36.288173,13.9,66,2.0,2.3,NW,17.1,OK
2023-10-04 23:45:23.975990,13.9,66,1.0,2.0,NW,17.1,OK
2023-10-04 23:46:12.186731,13.9,66,1.0,2.0,NNW,17.1,OK
2023-10-04 23:46:59.972642,13.9,66,1.3,2.0,NW,17.1,OK
2023-10-04 23:47:48.225519,13.9,66,1.3,2.0,N,17.1,OK
2023-10-04 23:48:35.972298,13.9,66,1.3,2.0,WNW,17.1,OK
2023-10-04 23:48:36.546222,13.9,66,1.3,2.0,WNW,17.1,OK
2023-10-04 23:49:24.351132,13.9,66,1.3,2.0,N,17.1,OK
2023-10-04 23:50:11.971711,13.9,66,1.3,2.0,W,17.1,OK
2023-10-04 23:51:00.361621,13.9,66,1.0,1.7,NNW,17.1,OK
2023-10-04 23:51:47.969281,13.9,66,1.3,2.0,NW,17.1,OK
2023-10-04 23:52:36.373195,13.9,66,1.7,2.3,N,17.1,OK
2023-10-04 23:53:23.967814,13.9,66,0.6,1.3,NW,17.1,OK
2023-10-04 23:53:24.563910,13.9,66,0.6,1.3,NW,17.1,OK
2023-10-04 23:54:12.324743,13.9,66,1.3,1.7,NW,17.1,OK
2023-10-04 23:54:59.965456,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:55:00.568511,13.9,66,1.0,1.7,NW,17.1,OK
2023-10-04 23:56:36.418095,13.9,66,1.7,2.0,NNW,17.1,OK
2023-10-04 23:57:23.982736,13.9,66,1.3,2.0,NNW,17.1,OK
2023-10-04 23:58:11.965502,13.9,66,0.6,1.3,N,17.1,OK
2023-10-04 23:59:00.195454,13.9,67,1.0,1.3,NW,17.1,OK
2023-10-04 23:59:47.962046,13.9,67,1.0,1.3,N,17.1,OK
2023-10-05 00:00:36.349020,13.8,67,0.6,1.3,NNW,17.1,OK
2023-10-05 00:01:23.961742,13.9,66,1.3,2.0,N,17.1,OK
2023-10-05 00:01:24.512711,13.9,66,1.3,2.0,N,17.1,OK
2023-10-05 00:02:12.161374,13.9,66,1.7,2.0,N,17.1,OK
2023-10-05 00:02:59.957290,13.9,66,1.3,1.7,N,17.1,OK
2023-10-05 00:03:00.574300,13.9,66,1.3,1.7,N,17.1,OK
2023-10-05 00:03:48.320970,13.9,66,0.6,1.0,NW,17.1,OK
2023-10-05 00:04:35.951780,13.9,66,0.6,1.0,NW,17.1,OK
2023-10-05 00:04:36.545804,13.9,66,0.6,1.0,NW,17.1,OK
2023-10-05 00:05:24.310596,13.9,67,0.6,1.0,NW,17.1,OK
2023-10-05 00:06:11.952222,13.9,67,1.0,1.7,NNE,17.1,OK
2023-10-05 00:06:12.547394,13.9,67,1.0,1.7,NNE,17.1,OK
2023-10-05 00:07:00.172941,13.9,67,1.0,1.7,NW,17.1,OK
2023-10-05 00:07:47.948816,13.9,67,0.6,1.3,W,17.1,OK
2023-10-05 00:07:48.559926,13.9,67,0.6,1.3,W,17.1,OK
2023-10-05 00:08:36.160673,13.9,67,0.6,1.0,N,17.1,OK
2023-10-05 00:09:23.946321,13.9,67,1.0,1.7,WNW,17.1,OK
2023-10-05 00:10:12.090120,13.9,67,0.6,1.0,SW,17.1,OK
2023-10-05 00:11:00.416908,13.9,67,0.6,1.3,N,17.1,OK
2023-10-05 00:12:35.944470,13.8,67,1.7,2.3,NE,17.1,OK
2023-10-05 00:13:24.101347,13.9,67,1.3,2.0,N,17.1,OK
2023-10-05 00:14:11.941990,13.9,67,0.6,1.0,NE,17.1,OK
2023-10-05 00:15:00.248885,13.9,67,2.0,2.7,NNW,17.1,OK
2023-10-05 00:15:47.938596,13.9,67,2.0,2.7,NW,17.1,OK
2023-10-05 00:16:36.337433,13.9,67,1.0,1.3,NNW,17.1,OK
2023-10-05 00:17:23.938063,13.9,67,1.3,1.7,NW,17.1,OK
2023-10-05 00:17:24.454119,13.9,67,1.3,1.7,NW,17.1,OK
2023-10-05 00:18:12.308803,13.9,67,2.3,3.0,N,17.1,OK
2023-10-05 00:18:59.938678,14.0,66,2.3,3.0,N,17.1,OK
2023-10-05 00:19:00.542711,14.0,66,2.3,3.0,N,17.1,OK
2023-10-05 00:19:48.292348,14.0,67,1.0,1.7,N,17.1,OK
2023-10-05 00:20:35.932282,14.0,67,0.6,1.0,NW,17.1,OK
2023-10-05 00:20:36.444186,14.0,67,0.6,1.0,NW,17.1,OK
2023-10-05 00:21:24.318012,14.0,67,0.6,1.3,N,17.1,OK
2023-10-05 00:22:11.934658,14.0,67,0.3,0.6,NW,17.1,OK
2023-10-05 00:22:12.501749,14.0,67,0.3,0.6,NW,17.1,OK
2023-10-05 00:23:00.131632,14.0,67,0.3,0.6,NW,17.1,OK
2023-10-05 00:23:47.930227,14.0,67,1.3,1.7,NW,17.1,OK
2023-10-05 00:23:48.550372,14.0,67,1.3,1.7,NW,17.1,OK
2023-10-05 00:24:36.325092,14.0,67,1.3,1.7,W,17.1,OK
2023-10-05 00:25:23.931788,14.0,66,0.3,0.6,W,17.1,OK
2023-10-05 00:25:24.551854,14.0,66,0.3,0.6,W,17.1,OK
2023-10-05 00:27:00.535429,14.0,67,0.0,0.3,NW,17.1,OK
2023-10-05 00:27:48.005934,13.9,67,0.3,0.6,W,17.1,OK
2023-10-05 00:28:35.922934,13.9,67,0.3,0.6,NW,17.1,OK
2023-10-05 00:29:24.217754,13.9,67,0.6,1.0,NW,17.1,OK
2023-10-05 00:30:11.924315,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 00:31:00.350335,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 00:31:47.921907,13.9,68,1.0,1.3,NNW,17.1,OK
2023-10-05 00:31:48.515913,13.9,68,1.0,1.3,NNW,17.1,OK
2023-10-05 00:32:36.295774,13.9,68,1.7,2.0,NNW,17.1,OK
2023-10-05 00:33:23.919673,13.8,68,1.3,1.7,NW,17.1,OK
2023-10-05 00:34:12.183194,13.8,68,1.3,1.7,NW,17.1,OK
2023-10-05 00:34:59.919048,13.8,68,0.6,1.0,NW,17.1,OK
2023-10-05 00:35:00.532052,13.8,68,0.6,1.0,NW,17.1,OK
2023-10-05 00:35:48.254953,13.8,68,1.3,1.7,NW,17.1,OK
2023-10-05 00:36:35.919603,13.8,69,1.0,1.3,N,17.1,OK
2023-10-05 00:36:36.465614,13.8,69,1.0,1.3,N,17.1,OK
2023-10-05 00:37:24.314334,13.8,69,1.0,1.3,NW,17.1,OK
2023-10-05 00:38:11.916010,13.8,68,1.3,2.0,N,17.1,OK
2023-10-05 00:38:12.572184,13.8,68,1.3,2.0,N,17.1,OK
2023-10-05 00:39:00.318968,13.8,68,1.3,2.0,NW,17.1,OK
2023-10-05 00:39:47.913590,13.8,68,1.3,2.0,NW,17.1,OK
2023-10-05 00:39:48.491727,13.8,68,1.3,2.0,NW,17.1,OK
2023-10-05 00:41:24.544272,13.8,68,1.0,1.7,NNW,17.1,OK
2023-10-05 00:42:11.912871,13.9,68,1.3,2.0,WNW,17.1,OK
2023-10-05 00:42:59.907715,13.9,68,1.0,1.3,NW,17.1,OK
2023-10-05 00:43:48.102444,13.9,68,0.6,1.3,NW,17.1,OK
2023-10-05 00:44:35.907457,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 00:45:24.016068,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 00:46:11.904736,13.9,67,0.3,1.0,N,17.1,OK
2023-10-05 00:47:00.082581,13.9,67,0.6,1.0,W,17.1,OK
2023-10-05 00:47:47.902468,13.9,67,0.6,1.3,NNW,17.1,OK
2023-10-05 00:47:48.531250,13.9,67,0.6,1.3,NNW,17.1,OK
2023-10-05 00:48:36.305184,13.9,67,1.0,1.3,N,17.1,OK
2023-10-05 00:49:23.901848,13.9,67,0.6,1.3,NW,17.1,OK
2023-10-05 00:49:24.541044,13.9,67,0.6,1.3,NW,17.1,OK
2023-10-05 00:50:12.157605,13.9,67,0.6,1.0,N,17.1,OK
2023-10-05 00:50:59.899425,13.9,68,1.0,1.3,NNW,17.1,OK
2023-10-05 00:51:00.484337,13.9,68,1.0,1.3,NNW,17.1,OK
2023-10-05 00:51:48.303037,13.9,68,1.0,1.3,NW,17.1,OK
2023-10-05 00:52:35.897830,13.9,68,1.0,1.3,NW,17.1,OK
2023-10-05 00:52:36.554897,13.9,68,1.0,1.3,NW,17.1,OK
2023-10-05 00:53:24.288791,13.9,68,0.6,1.0,N,17.1,OK
2023-10-05 00:54:11.896397,13.9,68,1.3,1.7,NW,17.1,OK
2023-10-05 00:55:00.244213,13.9,68,0.6,1.3,NW,17.1,OK
2023-10-05 00:55:48.510027,13.9,68,1.0,1.3,NNW,17.1,OK
2023-10-05 00:57:23.899363,13.9,68,0.3,0.6,N,17.1,OK
2023-10-05 00:58:12.028117,13.9,68,0.6,1.0,NW,17.1,OK
2023-10-05 00:58:59.891816,13.9,68,0.6,1.0,NW,17.1,OK
2023-10-05 00:59:48.163674,13.9,68,0.6,1.0,NW,17.1,OK
2023-10-05 01:00:35.886529,13.9,68,0.3,0.6,NNW,17.1,OK
2023-10-05 01:01:24.272170,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:02:11.887888,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:03:00.264753,13.9,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:03:47.887347,13.9,68,0.6,1.0,N,17.1,OK
2023-10-05 01:03:48.543425,13.9,68,0.6,1.0,N,17.1,OK
2023-10-05 01:04:36.107378,13.9,68,0.3,0.6,N,17.1,OK
2023-10-05 01:05:23.885987,13.9,68,0.3,0.3,N,17.1,OK
2023-10-05 01:05:24.459139,13.9,68,0.3,0.3,N,17.1,OK
2023-10-05 01:06:12.215728,13.8,68,0.3,0.6,N,17.1,OK
2023-10-05 01:06:59.883741,13.8,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:07:00.450599,13.8,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:07:48.326325,13.8,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:08:35.880142,13.8,68,0.3,0.3,NW,17.1,OK
2023-10-05 01:08:36.446117,13.8,68,0.3,0.3,NW,17.1,OK
2023-10-05 01:09:24.238874,13.8,68,0.3,0.6,NW,17.1,OK
2023-10-05 01:10:11.877478,13.8,69,0.3,0.6,NW,17.1,OK
2023-10-05 01:10:12.402623,13.8,69,0.3,0.6,NW,17.1,OK
2023-10-05 01:11:48.502244,13.8,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:12:35.932936,13.8,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:13:23.873697,13.7,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:14:12.145495,13.7,70,1.7,2.0,N,17.1,OK
2023-10-05 01:14:59.874280,13.7,70,1.3,2.0,W,17.1,OK
2023-10-05 01:15:48.284045,13.7,70,0.6,1.0,NNW,17.1,OK
2023-10-05 01:16:35.866864,13.7,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:16:36.463780,13.7,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:17:24.279356,13.7,70,1.0,1.7,NW,17.1,OK
2023-10-05 01:18:11.873166,13.7,70,1.7,2.0,WNW,17.1,OK
2023-10-05 01:18:12.522113,13.7,70,1.7,2.0,WNW,17.1,OK
2023-10-05 01:19:00.261835,13.7,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:19:47.865742,13.7,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:19:48.496853,13.7,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:20:36.091600,13.7,70,0.6,1.3,W,17.1,OK
2023-10-05 01:21:23.864265,13.7,70,0.6,1.0,WNW,17.1,OK
2023-10-05 01:21:24.472354,13.7,70,0.6,1.0,WNW,17.1,OK
2023-10-05 01:22:12.144012,13.7,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:22:59.858862,13.7,70,0.6,1.3,NNW,17.1,OK
2023-10-05 01:23:00.403879,13.7,70,0.6,1.3,NNW,17.1,OK
2023-10-05 01:23:48.280554,13.7,70,0.3,0.6,NW,17.1,OK
2023-10-05 01:24:35.860340,13.7,70,0.3,1.0,NW,17.1,OK
2023-10-05 01:24:36.369400,13.7,70,0.3,1.0,NW,17.1,OK
2023-10-05 01:25:24.072238,13.7,70,0.6,1.0,W,17.1,OK
2023-10-05 01:26:12.323827,13.7,70,0.3,0.6,WNW,17.1,OK
2023-10-05 01:26:59.835698,13.7,70,0.0,0.3,NW,17.1,OK
2023-10-05 01:27:47.861639,13.7,70,0.6,1.0,N,17.1,OK
2023-10-05 01:28:36.048479,13.6,70,0.6,1.0,WNW,17.1,OK
2023-10-05 01:29:23.860208,13.6,70,0.3,0.6,N,17.1,OK
2023-10-05 01:30:12.257003,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:30:59.853872,13.6,70,0.3,0.6,NW,17.1,OK
2023-10-05 01:31:00.365911,13.6,70,0.3,0.6,NW,17.1,OK
2023-10-05 01:31:48.280806,13.6,70,0.3,0.6,NW,17.1,OK
2023-10-05 01:32:35.854535,13.6,70,0.3,1.0,NW,17.1,OK
2023-10-05 01:32:36.457588,13.6,70,0.3,1.0,NW,17.1,OK
2023-10-05 01:33:24.302495,13.6,70,1.0,1.3,N,17.1,OK
2023-10-05 01:34:11.851277,13.6,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:34:12.403255,13.6,70,0.6,1.3,NW,17.1,OK
2023-10-05 01:35:00.236937,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:35:47.850771,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:36:36.262640,13.6,70,0.6,1.0,N,17.1,OK
2023-10-05 01:37:23.848440,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:37:24.429438,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:38:12.230116,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:38:59.846985,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:39:48.243732,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:40:36.388555,13.6,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:42:11.842230,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:42:59.956979,13.6,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:43:47.841637,13.6,70,0.6,1.0,W,17.1,OK
2023-10-05 01:44:36.169461,13.6,70,2.0,2.3,NW,17.1,OK
2023-10-05 01:45:23.837229,13.6,70,2.0,2.3,NW,17.1,OK
2023-10-05 01:46:12.082123,13.6,70,1.0,1.7,NW,17.1,OK
2023-10-05 01:46:59.837845,13.6,70,1.3,2.0,NW,17.1,OK
2023-10-05 01:47:00.439901,13.6,70,1.3,2.0,NW,17.1,OK
2023-10-05 01:47:48.204562,13.6,70,1.0,1.7,N,17.1,OK
2023-10-05 01:48:35.831419,13.6,70,1.0,1.7,WNW,17.1,OK
2023-10-05 01:48:36.451317,13.6,70,1.0,1.7,WNW,17.1,OK
2023-10-05 01:49:24.197009,13.6,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:50:11.832710,13.6,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:50:12.458938,13.6,70,1.0,1.3,NW,17.1,OK
2023-10-05 01:51:00.198864,13.7,70,1.3,1.7,NW,17.1,OK
2023-10-05 01:51:47.836470,13.7,70,0.6,1.3,N,17.1,OK
2023-10-05 01:51:48.440564,13.7,70,0.6,1.3,N,17.1,OK
2023-10-05 01:52:36.263419,13.7,70,0.6,1.0,N,17.1,OK
2023-10-05 01:53:23.827864,13.7,70,0.6,1.0,NNW,17.1,OK
2023-10-05 01:53:24.455017,13.7,70,0.6,1.0,NNW,17.1,OK
2023-10-05 01:54:12.125829,13.7,70,1.3,2.0,NE,17.1,OK
2023-10-05 01:54:59.824691,13.7,70,0.6,1.0,W,17.1,OK
2023-10-05 01:55:00.420644,13.7,70,0.6,1.0,W,17.1,OK
2023-10-05 01:56:36.246191,13.7,70,0.6,1.0,NW,17.1,OK
2023-10-05 01:57:23.864875,13.7,70,1.0,1.3,W,17.1,OK
